-0.181268 0.578490 0.880436 0.237754 -0.458183 0.591890 0.891720 0.401851 -0.145482 0.827198 0.901141 0.402619 -0.100671 0.450686 0.934107 0.443941 -0.673078 0.243969 0.164911 0.020296 -0.662500 0.081278 0.179219 0.027503 -0.091918 0.146243 0.279965 0.282067 -0.667519 -0.369770 -0.488894 -0.244914 -0.952427 -0.665784 -0.964145 -0.454362
-1.866484 -2.414136 2.380110 3.607938 -1.860305 -2.477042 2.094676 3.394557 -1.849648 -2.373049 2.100572 3.109461 -1.711710 -2.402224 2.312452 3.635423 -1.705551 -2.385866 2.018469 3.629299 -1.702305 -2.372364 2.332593 3.409873 -1.997200 -2.357446 2.435699 3.565584 -1.997660 -2.342631 2.139643 3.557029 -1.994383 -2.335371 1.857177 3.144781
-0.767430 0.138398 -0.199330 -0.083216 -0.236796 0.723416 0.530833 0.348410 -0.219576 0.564164 0.541312 0.508769 -0.979420 -0.119896 -0.144597 -0.194355 -0.746826 0.024816 -0.373219 -0.191998 -0.736772 0.212723 0.358666 0.186052 -0.897999 -0.205152 -0.378732 -0.141613 -0.667519 0.024802 -0.369415 -0.139305 -0.654726 -0.358229 -0.363864 0.021995
0.478165 0.226417 -0.799200 -0.778651 0.796346 0.065788 -0.792419 -0.773855 0.521366 0.081935 -0.538175 -0.765039 0.485161 0.143450 -0.504166 -0.673078 0.506891 0.156308 -0.731973 -0.669660 0.525847 0.168908 -0.478757 -1.029487 0.421042 -0.029455 -0.618258 -0.830092 0.440931 0.156326 -0.608373 -0.825767 0.461656 0.169009 -0.603976 -0.824862
1.503949 1.106601 0.760462 0.130764 1.534305 1.117993 1.072164 0.348410 1.558684 1.134071 0.781198 0.349543 1.949741 1.065159 0.874179 0.390750 1.981852 1.252072 0.882417 0.391811 1.714195 1.089023 0.657746 0.397450 1.740084 1.200428 1.178187 0.387987 1.475484 1.208519 0.885114 0.230329 1.503612 1.003803 0.896727 0.233709
1.357409 1.370656 1.240357 0.612219 1.386713 1.205677 0.951868 0.455292 1.410496 1.002554 0.721227 0.243393 1.070993 0.670141 0.274899 -0.087973 1.096876 0.682275 0.284495 -0.245072 1.120021 0.519428 0.298851 -0.236744 1.080563 0.497638 0.279965 -0.194573 0.736517 0.507057 -0.190196 -0.403328 1.131485 0.520501 0.056333 -0.189719
0.478165 0.446463 0.160592 -0.190206 1.091530 0.811100 0.711277 0.455292 1.114119 0.827198 0.421369 0.455694 1.070993 0.670141 0.514611 0.284367 1.096876 0.857597 0.822625 0.710252 1.120021 0.694688 0.837194 0.291751 1.373683 0.849033 0.818898 0.493907 1.401588 0.857788 0.586417 0.494353 1.131485 0.696247 0.596586 0.498352
-0.401078 -0.697777 -1.938952 -1.420590 -0.384387 -0.372631 -1.694636 -1.628914 -0.071388 -0.356455 -1.437748 -1.401943 -0.466816 -0.690478 -1.762654 -1.524140 -0.156841 -0.501151 -1.509272 -1.518838 -0.142598 -0.488318 -1.316180 -1.505133 -0.458319 -0.556547 -1.815888 -1.465611 -0.224139 -0.369770 -1.384986 -1.459424 -0.208173 -0.358229 -1.144230 -1.248291
-1.646673 -2.062062 0.400540 2.217068 -1.417530 -1.775572 -0.070645 1.417234 -1.182800 -1.233235 -0.058403 0.455694 -0.979420 -0.997714 -0.204526 0.284367 -0.968070 -0.983287 -0.492804 0.126443 -0.959587 -0.838838 -0.478757 0.133202 -1.044559 -1.127564 -0.199087 0.229107 -0.741416 -1.115073 -0.369415 0.019110 -0.729151 -0.973340 -0.603976 -0.189719
-0.767430 -1.577961 -1.519043 -1.527580 -1.048550 -1.556362 -1.754784 -1.522031 -1.034612 -1.408591 -1.317805 -0.818114 -0.759733 -1.348842 -0.923662 -0.885843 -0.968070 -1.509254 -1.808233 -1.253470 -1.256674 -1.496064 -1.375996 -1.240886 -0.971279 -1.435034 -1.456599 -0.777132 -1.258693 -1.421962 -1.205767 -0.772962 -0.952427 -1.544514 -1.624455 -1.195363
-1.646673 -1.930035 -0.379291 0.612219 -1.417530 -1.907097 -1.033010 -0.132561 -1.849648 -2.153854 -1.017947 0.031091 -1.638481 -2.314442 0.394755 1.188620 -1.631803 -2.035221 -0.313427 0.232590 -1.850848 -2.153289 -0.538573 0.238901 -1.923920 -2.401370 0.519491 1.659026 -1.702073 -2.167265 0.287719 1.075205 -1.696681 -1.939943 -0.483920 0.710067
-0.694160 -1.049850 -0.379291 0.023774 -0.679571 -1.030260 -0.371384 0.241528 -0.886424 -1.189396 -0.358261 0.402619 -0.686504 -1.085496 -0.084669 0.231176 -0.894322 -1.070949 -0.074258 0.232590 -0.885316 -1.233173 -0.299309 0.238901 -0.678159 -1.435034 -0.977547 -0.459372 -0.963106 -1.290438 -0.966810 -0.667352 -0.952427 -1.149086 -0.724033 -0.242648
-0.474349 0.182408 0.340553 0.023774 -0.163000 0.591890 0.651129 0.241528 -0.145482 1.221749 0.901141 0.614920 -0.686504 0.055668 -0.324382 -0.194355 -0.378086 0.243969 -0.074258 0.020296 -0.365414 0.650873 0.418482 0.450299 -0.971279 0.321940 0.279965 -0.088653 -0.667519 0.507057 0.825374 0.283134 -0.357024 0.520501 0.296446 0.286638
-1.573403 -2.194090 1.720253 2.484543 -1.565121 -2.038623 1.433050 2.272292 -1.849648 -2.153854 1.141027 2.472557 -1.711710 -2.270551 1.653244 2.677978 -1.705551 -2.254374 1.360755 2.249386 -1.702305 -2.153289 1.375538 2.247183 -1.704080 -2.269597 1.477595 2.559345 -1.702073 -2.167265 1.840945 2.553739 -1.473405 -2.159625 1.497008 2.562567
-0.181268 -0.609758 -1.639017 -1.206610 -0.163000 -0.591841 -1.454045 -1.361708 -0.441859 -0.575650 -1.857548 -1.348868 -0.466816 -0.734369 -1.762654 -1.311374 -0.673078 -0.720304 -1.748440 -1.465764 -0.439685 -0.532133 -1.734892 -1.293735 -0.678159 -0.644396 -1.696125 -1.359691 -0.667519 -0.939707 -1.922641 -1.353814 -0.357024 -0.753657 -2.104680 -1.354148
1.723760 1.370656 0.640488 0.398239 1.460509 0.811100 0.350390 -0.132561 -0.145482 -0.531811 -0.598147 -0.128135 2.315886 1.372395 1.233747 0.603515 2.055600 1.208242 0.942209 0.232590 0.822934 0.256538 -0.060045 -0.553842 2.033204 1.244352 1.357832 0.282067 2.362244 1.252360 1.124072 0.494353 1.726888 1.047740 0.836699 0.127852
-0.987241 -0.125657 -0.139343 0.023774 -0.753367 0.021946 -0.371384 0.027763 -0.738235 -0.093421 0.121512 0.031091 -0.906191 0.011777 0.095115 0.018410 -1.189314 0.024816 0.105118 0.232590 -1.405218 -0.181613 -0.359125 -0.131045 -1.191119 -0.293001 -0.318851 -0.353452 -1.184796 -0.282087 -0.309675 -0.350524 -1.175703 -0.270356 -0.543948 -0.348505
-0.474349 -0.785795 -1.039147 -0.778651 -0.458183 -0.591841 -1.033010 -0.773855 -0.145482 -0.444133 -0.778061 -0.552738 0.045787 -0.207678 -0.624022 -0.141164 0.064403 0.024816 -0.612388 -0.510440 0.080217 -0.181613 -0.837653 -0.500992 0.787443 0.629411 0.160202 0.229107 0.514827 0.463216 -0.070718 0.019110 0.536081 0.256882 -0.063723 0.021995
-0.107997 -0.301694 -0.559252 -0.190206 -0.384387 -0.460315 -0.070645 0.027763 -0.886424 -1.233235 -0.058403 0.827221 -0.100671 -0.383241 -0.204526 -0.247547 -0.378086 -0.369659 -0.731973 -0.245072 -0.068327 -0.356873 -0.957285 -0.659541 -0.165198 -0.380850 -1.336836 -1.094892 -0.150243 -0.501294 -1.325246 -1.301009 -0.133748 -0.665784 -1.324314 -1.512934
0.478165 0.314435 0.040618 -0.457681 0.796346 0.153471 -0.491680 -0.453208 0.817742 0.344969 0.061540 -0.234285 0.411932 0.143450 -0.384310 -0.619886 0.433143 0.156308 -0.373219 -0.404293 0.748662 0.519428 0.059587 -0.183895 0.054642 -0.029455 -0.438614 -0.671212 0.071447 0.156326 -0.429154 -0.456133 0.387230 0.169009 -0.183779 -0.242648
1.064327 0.666509 0.280566 0.237754 0.722551 0.679574 0.049651 -0.186002 1.410496 0.520325 0.061540 -0.181210 1.510367 1.109050 0.754323 0.497132 1.244372 0.901428 0.523664 0.338737 1.268564 0.913763 0.298851 0.133202 1.300403 1.068655 1.178187 0.387987 1.327691 0.857788 0.646156 0.177524 1.057059 0.871993 0.356474 0.180781
-0.181268 -0.389712 -0.619239 -0.350691 -0.163000 -0.197264 -0.371384 -0.346325 -0.441859 -0.531811 -0.838033 -0.924265 -0.393587 -0.646587 -1.283230 -0.779460 -0.083093 -0.632643 -1.030934 -0.775808 -0.662500 -0.751208 -1.256364 -0.765240 -0.678159 -1.171488 -1.217073 -0.671212 -1.184796 -1.290438 -1.444725 -0.667352 -0.952427 -1.149086 -1.684483 -0.824862
0.478165 0.798536 0.700475 0.451734 -0.384387 0.635732 0.711277 0.455292 -0.664141 0.827198 0.721227 0.455694 0.119016 0.670141 0.514611 0.284367 -0.673078 0.506952 0.523664 0.285664 -0.662500 0.519428 0.837194 0.503149 -0.165198 0.673335 0.818898 0.493907 -1.037003 0.156326 0.287719 0.230329 -1.324554 0.169009 0.056333 0.233709
1.064327 0.842546 0.280566 0.130764 1.091530 0.679574 0.290242 -0.079119 1.114119 0.695681 0.061540 -0.075059 1.070993 0.845704 0.035187 0.018410 1.096876 0.682275 0.284495 0.020296 1.417108 0.694688 0.597930 0.027503 1.227123 0.717260 0.519491 0.123187 1.253794 0.901629 0.765635 0.124719 1.280335 0.740184 0.296446 -0.083862
0.991057 0.182408 -0.139343 -0.190206 -0.163000 -0.767208 -1.033010 -0.560090 -0.441859 -0.751006 -1.197862 -0.552738 0.924535 0.362904 0.095115 -0.141164 0.359395 -0.194337 -0.373219 -0.510440 -0.142598 -0.356873 -0.598389 -0.500992 1.080563 0.629411 0.399728 -0.194573 0.219241 -0.106722 -1.026549 -0.931376 -0.357024 -0.446102 -1.264286 -0.930720
-0.987241 -0.213675 -0.199330 -0.457681 -0.974754 -0.021896 0.290242 0.134645 -0.441859 0.344969 0.541312 0.349543 -0.979420 0.011777 -0.144597 -0.194355 -0.746826 0.331630 0.105118 0.179517 -0.736772 0.344168 0.119403 0.186052 -1.191119 -0.205152 -0.378732 -0.512332 -1.184796 -0.194404 -0.369415 -0.508938 -1.398980 -0.182483 -0.123751 -0.136791
0.697976 0.314435 -0.199330 -0.618166 0.427367 0.328839 -0.371384 -0.613531 0.447272 0.169613 -0.178346 -0.605813 0.631619 0.143450 -0.204526 -0.673078 0.654387 0.331630 -0.672181 -0.669660 0.674391 0.168908 -0.658205 -0.659541 0.714163 0.190167 -0.378732 -0.777132 0.736517 0.507057 -0.369415 -0.561743 0.759357 0.344755 -0.543948 -0.771934
0.038543 0.710518 0.760462 0.505229 -0.236796 0.548048 0.530833 0.508734 -0.441859 0.169613 0.061540 -0.075059 -0.466816 0.319013 0.334827 0.390750 -0.746826 0.331630 0.344287 0.179517 -0.736772 0.344168 0.119403 0.186052 -0.897999 0.365865 0.639254 0.229107 -0.889209 0.200168 0.108501 0.230329 -0.878002 0.212946 0.116361 0.021995
0.478165 0.226417 -0.319304 -0.350691 0.501163 0.065788 -0.311236 -0.346325 0.521366 0.651842 -0.058403 -0.340436 0.778077 0.143450 -0.504166 -0.460312 0.506891 0.331630 -0.193843 -0.457366 0.525847 0.344168 -0.179677 -0.448143 0.127922 -0.205152 -0.618258 -0.618252 0.145344 0.156326 -0.608373 -0.614547 0.461656 -0.006737 -0.603976 -0.613148
-2.013025 -2.282108 1.480305 2.805513 -1.712713 -2.257833 1.192459 2.806704 -1.701460 -2.241532 1.200999 2.578708 -1.858168 -2.182769 1.473459 2.837552 -1.853047 -2.166713 1.480339 2.833195 -1.850848 -2.153289 1.196090 2.669980 -1.850640 -2.313522 1.537476 2.983024 -1.628176 -2.167265 1.542248 2.764958 -1.845532 -2.291435 1.557036 2.403781
-1.426863 -0.961832 0.160592 0.826199 -1.196142 -0.767208 0.410538 0.455292 -0.664141 0.476486 0.721227 0.243393 -1.931397 -2.314442 1.113891 2.624787 -1.926795 -2.166713 1.121586 2.249386 -1.702305 -1.539879 0.538114 1.295892 -1.850640 -2.049975 1.118306 2.453425 -1.849866 -2.254948 0.825374 2.236910 -1.845532 -2.247498 1.136839 2.456710
1.430679 0.974573 0.880436 0.237754 1.460509 0.986467 0.651129 0.241528 1.484590 0.827198 0.661255 0.243393 1.363909 0.977377 0.394755 0.231176 1.391868 1.208242 0.942209 0.020296 1.714195 1.220469 0.956826 0.450299 1.666804 1.024730 0.818898 0.282067 1.401588 1.033153 0.825374 0.283134 1.429186 1.047740 0.836699 0.286638
0.111814 -0.213675 -0.859187 -0.832145 0.132184 -0.021896 -0.852566 -1.094502 -0.145482 -0.005743 -1.077919 -0.818114 -0.247129 -0.207678 -0.923662 -1.045417 -0.230589 -0.194337 -1.150518 -1.041175 -0.216870 -0.181613 -1.136733 -1.029487 0.127922 -0.293001 -1.037429 -0.988972 -0.150243 -0.282087 -1.026549 -0.984181 -0.431449 -0.577911 -1.024173 -0.771934
-0.181268 1.062592 1.180370 0.986684 -0.163000 1.074151 1.192459 0.829381 -0.145482 1.265588 1.200999 0.827221 -0.173900 1.196832 1.473459 0.603515 -0.156841 1.208242 1.181378 0.763326 -0.142598 1.220469 1.495170 0.608848 0.201202 1.200428 1.238069 0.811666 0.219241 1.208519 1.243551 0.811181 0.238380 1.223486 1.557036 0.815924
-0.181268 1.194619 1.480305 0.772704 -0.163000 0.986467 1.493198 0.615616 -0.145482 1.221749 0.901141 0.986448 -0.100671 1.196832 1.233747 0.816281 -0.083093 1.208242 1.898885 1.028694 0.228760 1.220469 1.255906 0.820246 -0.091918 1.244352 1.357832 0.864626 -0.076346 1.033153 1.721467 0.705572 0.163954 1.267422 1.737121 0.868852
0.771246 0.666509 0.280566 -0.243701 1.091530 0.504206 0.049651 -0.239443 0.521366 0.169613 -0.478204 -0.658888 1.070993 0.670141 0.574539 0.018410 0.728135 0.331630 0.284495 -0.404293 0.451575 0.168908 -0.598389 -0.395293 0.640883 -0.029455 0.040439 -0.247533 0.958207 0.550898 0.287719 0.124719 0.982634 0.344755 -0.183779 -0.242648
1.064327 0.842546 0.280566 0.023774 1.091530 0.854942 0.290242 0.027763 1.410496 1.046393 0.841170 0.243393 1.217451 1.109050 0.514611 0.337558 1.244372 0.901428 0.523664 0.126443 1.268564 0.913763 0.538114 0.344600 1.300403 1.068655 0.639254 0.176147 1.327691 1.252360 0.885114 0.388743 1.057059 0.871993 0.356474 0.021995
-0.474349 -0.565749 -1.519043 -1.313600 -0.458183 -0.723366 -1.754784 -1.308267 -0.664141 -0.707167 -1.737605 -1.455018 -0.686504 -0.646587 -1.522942 -1.524140 -0.673078 -0.632643 -1.688648 -1.359617 -0.662500 -0.926468 -1.914340 -1.346585 -0.678159 -0.995791 -1.935651 -1.412651 -0.371933 -0.852025 -1.683683 -1.406619 -0.654726 -0.665784 -1.924595 -1.407077
-1.866484 -2.194090 1.780240 3.072988 -1.860305 -2.301674 1.493198 3.073910 -1.849648 -2.153854 1.200999 2.844085 -1.638481 -2.182769 2.192596 2.997127 -1.631803 -2.298205 1.540132 2.992416 -1.628033 -2.284734 1.554986 2.775679 -1.704080 -2.313522 2.016529 3.565584 -1.702073 -2.298789 2.378601 3.187396 -1.398980 -2.291435 2.037261 2.774281
1.723760 1.018582 0.580501 0.237754 1.091530 0.854942 0.590981 -0.186002 1.114119 0.695681 0.061540 -0.181210 1.510367 0.889595 0.754323 0.124793 1.539364 1.120580 0.762833 0.338737 0.971477 0.738503 -0.179677 -0.078196 1.300403 0.849033 0.339846 0.017267 1.327691 0.857788 0.646156 0.019110 1.057059 0.344755 -0.123751 -0.189719
-0.694160 -0.961832 -1.279095 -0.350691 -0.384387 -0.460315 -0.551827 -0.346325 0.817742 0.476486 0.421369 0.031091 -0.979420 -0.997714 -0.743878 -0.247547 0.138151 -0.194337 0.045326 -0.085851 0.822934 0.519428 0.059587 0.133202 0.421042 -0.029455 -0.199087 -0.194573 1.106001 0.682422 0.287719 0.019110 1.131485 0.696247 0.296446 0.021995
-0.474349 1.370656 1.480305 0.986684 -0.163000 1.205677 1.493198 0.989704 -0.441859 1.397105 1.500856 0.986448 -0.393587 1.372395 1.533387 0.816281 -0.673078 1.208242 1.241171 0.816400 -0.365414 1.220469 0.956826 1.031644 -0.385038 1.420050 1.357832 0.864626 -0.371933 1.646932 1.363030 0.705572 -0.357024 1.443168 1.376952 0.868852
1.650490 1.238629 1.120383 0.505229 1.681897 1.249519 1.132311 0.722498 1.410496 1.046393 1.380913 0.296468 1.363909 0.845704 0.814251 0.018410 1.096876 0.506952 0.045326 0.020296 0.748662 0.168908 -0.179677 -0.395293 0.640883 0.541562 -0.438614 -0.088653 0.367034 0.331692 -0.190196 -0.244914 0.387230 0.169009 -0.423892 -0.454362
-1.719944 -2.062062 0.880436 1.789109 -1.712713 -2.038623 0.651129 1.630998 -1.256895 -1.671625 0.661255 1.411050 -1.199107 -1.656078 0.634467 1.507768 -0.673078 -0.895626 -0.134051 0.604105 0.080217 -0.181613 -0.119861 -0.131045 -0.091918 -0.293001 -0.797903 -0.936012 -0.076346 -0.282087 -1.265507 -1.142595 -0.059322 -0.270356 -1.024173 -1.142434
-0.767430 -1.137869 -1.339082 -0.832145 -0.753367 -1.117943 -1.333749 -0.827296 -1.034612 -1.408591 -1.077919 -0.605813 -0.759733 -1.041605 -1.163374 -1.045417 -0.230589 -0.895626 -1.389687 -0.881955 -0.439685 -1.014098 -1.136733 -0.870939 -0.751439 -1.171488 -1.037429 -0.777132 -0.741416 -1.027390 -1.026549 -0.772962 -0.729151 -1.017276 -1.024173 -0.771934
-0.474349 1.238629 0.880436 0.826199 -0.458183 1.074151 1.192459 0.829381 -0.441859 1.265588 1.200999 0.614920 -0.173900 0.977377 0.874179 0.603515 -0.156841 1.208242 1.480339 0.604105 -0.439685 1.001393 0.897010 0.608848 -0.385038 0.980806 0.938661 0.599827 -0.371933 0.989312 0.944853 0.811181 -0.357024 1.003803 1.256896 0.604209
-0.474349 -0.917823 -1.039147 -0.725156 -0.163000 -0.547999 -1.033010 -0.934178 0.076801 -0.356455 -0.598147 -0.499662 -0.686504 -0.778260 -1.283230 -1.151800 -0.378086 -0.764135 -1.270103 -0.935028 -0.365414 -0.751208 -1.017101 -0.923788 -0.385038 -0.688320 -0.977547 -0.830092 0.514827 0.156326 0.048761 -0.086500 1.131485 0.520501 0.056333 0.127852
0.697976 0.666509 -0.139343 -0.190206 0.722551 0.679574 0.350390 0.027763 1.040025 0.520325 0.361398 0.031091 1.144222 0.801813 0.334827 0.018410 1.170624 0.813766 0.105118 0.020296 0.971477 0.826133 0.358666 0.027503 1.373683 0.980806 0.699135 0.229107 1.401588 1.208519 0.705896 0.230329 1.429186 0.828057 0.716642 0.021995
0.111814 -0.213675 -0.739213 -0.457681 0.132184 -0.547999 -0.732271 -0.453208 -0.664141 -0.970201 -0.718090 -0.446587 0.119016 -0.207678 -0.624022 -0.619886 0.138151 -0.194337 -0.373219 -0.616587 -0.142598 -0.663578 -0.598389 -0.395293 -0.238478 -0.380850 -1.157192 -0.671212 -0.224139 -0.369770 -0.668112 -0.667352 0.089529 -0.182483 -0.664004 -0.454362
-0.107997 0.446463 0.940423 0.451734 -0.679571 0.241155 0.169946 0.027763 -0.664141 0.081935 0.181483 0.031091 -0.100671 0.143450 0.274899 0.284367 -0.673078 -0.369659 -0.492804 -0.245072 -0.959587 -0.663578 -0.957285 -0.448143 -0.165198 -0.029455 -0.199087 -0.194573 -0.741416 -0.501294 -0.847331 -0.614547 -1.026853 -0.665784 -0.844089 -0.401434
-0.107997 -0.477731 -0.799200 -0.564671 -0.089204 -0.635683 -0.792419 -0.346325 -0.071388 -0.619489 -0.778061 -0.552738 -0.393587 -0.690478 -0.743878 -0.247547 -0.378086 -0.544982 -0.731973 -0.457366 -0.365414 -0.532133 -0.718021 -0.236744 -0.458319 -0.688320 -0.857784 -0.194573 -0.150243 -0.676659 -0.608373 -0.192109 -0.133748 -0.665784 -0.603976 -0.401434
1.723760 1.194619 0.820449 0.505229 1.386713 1.205677 0.590981 0.241528 1.410496 1.046393 0.601284 0.243393 1.876512 1.284613 1.353603 0.497132 1.908104 1.295903 0.762833 0.338737 1.937010 1.308099 0.777378 0.344600 1.666804 1.244352 1.178187 0.387987 1.697174 1.252360 0.885114 0.388743 1.726888 1.267422 0.896727 0.392495
